verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
3:117,3,آل عمران,117,65,297.25,545.25,65,297.0,545.0,CORRECT,مطابق,3:117,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:119,3,آل عمران,119,65,868.0,1370.75,65,867.5,1370.5,CORRECT,مطابق,3:119,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:126,3,آل عمران,126,66,264.5,907.0,66,264.5,906.5,CORRECT,مطابق,3:126,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:128,3,آل عمران,128,66,904.0,1260.0,66,903.5,1260.0,CORRECT,مطابق,3:128,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:138,3,آل عمران,138,67,45.5,1255.5,67,45.0,1255.0,CORRECT,مطابق,3:138,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:139,3,آل عمران,139,67,45.5,1374.5,67,45.5,1374.0,CORRECT,مطابق,3:139,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:140,3,آل عمران,140,67,46.5,1723.5,67,46.0,1723.0,CORRECT,مطابق,3:140,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:150,3,آل عمران,150,69,194.0,323.0,69,194.0,322.5,CORRECT,مطابق,3:150,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:153,3,آل عمران,153,69,50.25,1737.0,69,50.5,1737.0,CORRECT,مطابق,3:153,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:163,3,آل عمران,163,71,151.5,1137.75,71,151.5,1137.0,CORRECT,مطابق,3:163,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:167,3,آل عمران,167,72,551.5,545.5,72,551.5,545.0,CORRECT,مطابق,3:167,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:173,3,آل عمران,173,72,44.5,1724.5,72,44.5,1724.0,CORRECT,مطابق,3:173,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:176,3,آل عمران,176,73,928.5,671.5,73,928.5,671.0,CORRECT,مطابق,3:176,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:184,3,آل عمران,184,74,303.0,1025.5,74,303.0,1025.0,CORRECT,مطابق,3:184,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:192,3,آل عمران,192,75,908.75,1378.5,75,908.5,1378.0,CORRECT,مطابق,3:192,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
3:198,3,آل عمران,198,76,374.5,1146.0,76,374.5,1145.5,CORRECT,مطابق,3:198,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:1,4,النساء,1,77,555.5,550.5,77,555.0,550.0,CORRECT,مطابق,4:1,0.71,0.71,MULTILINE_SURAH_START_TRUNCATED,بداية سورة متعددة الأسطر؛ الأسطر الأولى غير مشمولة,False,True,المولد الحالي يبدأ من سطر النهاية ويفقد الأسطر السابقة
4:3,4,النساء,3,77,732.0,1025.25,77,732.0,1025.0,CORRECT,مطابق,4:3,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:9,4,النساء,9,78,135.5,668.75,78,135.5,668.0,CORRECT,مطابق,4:9,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:14,4,النساء,14,79,47.0,1738.5,79,47.0,1738.0,CORRECT,مطابق,4:14,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:16,4,النساء,16,80,49.5,553.0,80,49.5,552.5,CORRECT,مطابق,4:16,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:17,4,النساء,17,80,495.0,903.75,80,495.0,903.5,CORRECT,مطابق,4:17,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:22,4,النساء,22,81,897.5,790.75,81,897.5,790.5,CORRECT,مطابق,4:22,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:26,4,النساء,26,82,48.0,1738.0,82,48.0,1737.5,CORRECT,مطابق,4:26,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:32,4,النساء,32,83,917.0,1485.5,83,917.0,1485.0,CORRECT,مطابق,4:32,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:46,4,النساء,46,86,880.0,667.5,86,880.0,667.0,CORRECT,مطابق,4:46,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:49,4,النساء,49,86,719.25,1375.0,86,719.0,1375.0,CORRECT,مطابق,4:49,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:53,4,النساء,53,87,106.5,203.75,87,106.5,203.5,CORRECT,مطابق,4:53,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:55,4,النساء,55,87,49.5,553.5,87,49.0,553.0,CORRECT,مطابق,4:55,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:56,4,النساء,56,87,804.0,910.5,87,804.0,910.0,CORRECT,مطابق,4:56,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:69,4,النساء,69,89,599.0,789.0,89,599.0,789.0,CORRECT,مطابق,4:69,0.0,0.0,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:76,4,النساء,76,90,837.5,664.0,90,837.5,664.0,CORRECT,مطابق,4:76,0.0,0.0,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:82,4,النساء,82,91,489.5,671.25,91,489.0,671.0,CORRECT,مطابق,4:82,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:84,4,النساء,84,91,782.5,1378.5,91,782.5,1378.0,CORRECT,مطابق,4:84,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:91,4,النساء,91,92,45.0,1727.5,92,45.0,1727.0,CORRECT,مطابق,4:91,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:99,4,النساء,99,94,161.0,1139.5,94,161.0,1139.0,CORRECT,مطابق,4:99,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:103,4,النساء,103,95,319.5,1259.5,95,319.0,1259.0,CORRECT,مطابق,4:103,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:113,4,النساء,113,96,46.0,1735.5,96,46.0,1735.0,CORRECT,مطابق,4:113,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:132,4,النساء,132,99,47.0,1375.75,99,47.0,1375.5,CORRECT,مطابق,4:132,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:133,4,النساء,133,99,670.5,1613.0,99,670.5,1612.5,CORRECT,مطابق,4:133,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:146,4,النساء,146,101,543.25,1611.25,101,543.5,1611.0,CORRECT,مطابق,4:146,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:159,4,النساء,159,103,475.0,1014.75,103,475.0,1014.5,CORRECT,مطابق,4:159,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:166,4,النساء,166,104,449.5,1022.0,104,449.5,1021.5,CORRECT,مطابق,4:166,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
4:175,4,النساء,175,105,44.5,1723.25,105,44.5,1723.0,CORRECT,مطابق,4:175,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
5:1,5,المائدة,1,106,806.5,1139.0,106,807.0,1138.5,CORRECT,مطابق,5:1,0.71,0.71,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
5:5,5,المائدة,5,107,40.5,1731.5,107,40.0,1731.0,CORRECT,مطابق,5:5,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
5:7,5,المائدة,7,108,743.0,1258.5,108,743.0,1258.0,CORRECT,مطابق,5:7,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
5:16,5,المائدة,16,110,308.5,1139.75,110,308.5,1139.0,CORRECT,مطابق,5:16,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
5:27,5,المائدة,27,112,452.5,900.5,112,452.0,900.0,CORRECT,مطابق,5:27,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
