verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
2:112,2,البقرة,112,17,47.5,1740.5,17,47.0,1740.0,CORRECT,مطابق,2:112,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:113,2,البقرة,113,18,302.0,432.5,18,301.5,432.0,CORRECT,مطابق,2:113,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:114,2,البقرة,114,18,267.0,783.5,18,267.0,783.0,CORRECT,مطابق,2:114,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:115,2,البقرة,115,18,46.5,901.75,18,46.5,901.5,CORRECT,مطابق,2:115,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:116,2,البقرة,116,18,521.25,1139.5,18,521.5,1139.0,CORRECT,مطابق,2:116,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:117,2,البقرة,117,18,166.25,1252.5,18,166.0,1252.0,CORRECT,مطابق,2:117,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:118,2,البقرة,118,18,274.0,1604.5,18,274.0,1604.0,CORRECT,مطابق,2:118,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:119,2,البقرة,119,18,46.5,1727.5,18,46.5,1727.0,CORRECT,مطابق,2:119,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:120,2,البقرة,120,19,165.0,311.25,19,165.0,311.0,CORRECT,مطابق,2:120,0.25,0.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:121,2,البقرة,121,19,546.0,551.5,19,545.5,551.0,CORRECT,مطابق,2:121,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:122,2,البقرة,122,19,240.5,673.25,19,240.5,673.0,CORRECT,مطابق,2:122,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:123,2,البقرة,123,19,632.5,906.0,19,610.5,905.5,CENTER_OFFSET,انحراف في مركز العلامة,2:123,22.01,22.01,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,True,False,الموضع قريب من العلامة الصحيحة لكنه منحرف أكثر من 8 بكسل
2:124,2,البقرة,124,19,591.5,1141.75,19,591.5,1141.0,CORRECT,مطابق,2:124,0.75,0.75,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,False,True,
2:125,2,البقرة,125,19,47.0,1373.0,19,47.0,1372.5,CORRECT,مطابق,2:125,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:126,2,البقرة,126,19,50.5,1728.5,19,50.0,1728.0,CORRECT,مطابق,2:126,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:127,2,البقرة,127,20,478.0,198.0,20,478.0,197.5,CORRECT,مطابق,2:127,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:128,2,البقرة,128,20,609.5,437.75,20,609.5,437.0,CORRECT,مطابق,2:128,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:129,2,البقرة,129,20,389.5,671.75,20,389.0,671.0,CORRECT,مطابق,2:129,0.9,0.9,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:130,2,البقرة,130,20,442.5,904.0,20,442.5,903.5,CORRECT,مطابق,2:130,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:131,2,البقرة,131,20,527.5,1026.0,20,527.5,1025.5,CORRECT,مطابق,2:131,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:132,2,البقرة,132,20,671.25,1261.75,20,671.0,1261.5,CORRECT,مطابق,2:132,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:133,2,البقرة,133,20,618.5,1614.0,20,618.0,1613.5,CORRECT,مطابق,2:133,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:134,2,البقرة,134,20,48.0,1729.75,20,47.5,1729.5,CORRECT,مطابق,2:134,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:135,2,البقرة,135,21,488.5,212.75,21,488.0,212.5,CORRECT,مطابق,2:135,0.56,0.56,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:136,2,البقرة,136,21,44.5,563.5,21,44.0,563.0,CORRECT,مطابق,2:136,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:137,2,البقرة,137,21,43.5,795.5,21,43.5,795.0,CORRECT,مطابق,2:137,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:138,2,البقرة,138,21,836.0,1034.0,21,836.0,1033.5,CORRECT,مطابق,2:138,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:139,2,البقرة,139,21,45.25,1150.5,21,45.0,1150.0,CORRECT,مطابق,2:139,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:140,2,البقرة,140,21,703.5,1624.0,21,703.0,1624.0,CORRECT,مطابق,2:140,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:141,2,البقرة,141,21,46.0,1739.5,21,46.0,1739.0,CORRECT,مطابق,2:141,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:142,2,البقرة,142,22,874.5,320.5,22,874.0,320.0,CORRECT,مطابق,2:142,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:143,2,البقرة,143,22,639.5,909.5,22,639.0,909.0,CORRECT,مطابق,2:143,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:144,2,البقرة,144,22,679.75,1383.25,22,679.5,1383.0,CORRECT,مطابق,2:144,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:145,2,البقرة,145,22,45.5,1736.5,22,45.5,1736.0,CORRECT,مطابق,2:145,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:146,2,البقرة,146,23,147.5,195.25,23,147.5,195.0,CORRECT,مطابق,2:146,0.25,0.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:147,2,البقرة,147,23,390.5,313.5,23,390.5,313.0,CORRECT,مطابق,2:147,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:148,2,البقرة,148,23,398.5,549.5,23,398.5,549.0,CORRECT,مطابق,2:148,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:149,2,البقرة,149,23,480.75,787.0,23,481.0,787.0,CORRECT,مطابق,2:149,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:150,2,البقرة,150,23,727.25,1261.25,23,727.0,1261.0,CORRECT,مطابق,2:150,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:151,2,البقرة,151,23,448.5,1497.5,23,448.0,1497.0,CORRECT,مطابق,2:151,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:152,2,البقرة,152,23,450.0,1616.5,23,450.0,1616.0,CORRECT,مطابق,2:152,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:153,2,البقرة,153,23,44.5,1732.5,23,44.5,1732.0,CORRECT,مطابق,2:153,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:154,2,البقرة,154,24,787.5,203.5,24,787.5,203.0,CORRECT,مطابق,2:154,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:155,2,البقرة,155,24,42.5,322.5,24,42.5,322.0,CORRECT,مطابق,2:155,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:156,2,البقرة,156,24,42.25,440.0,24,42.0,439.5,CORRECT,مطابق,2:156,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:157,2,البقرة,157,24,710.5,674.5,24,710.0,674.0,CORRECT,مطابق,2:157,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:158,2,البقرة,158,24,257.0,911.25,24,256.5,911.0,CORRECT,مطابق,2:158,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:159,2,البقرة,159,24,42.5,1147.5,24,42.0,1147.0,CORRECT,مطابق,2:159,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:160,2,البقرة,160,24,651.25,1382.25,24,651.0,1382.0,CORRECT,مطابق,2:160,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:161,2,البقرة,161,24,42.0,1500.25,24,42.0,1500.0,CORRECT,مطابق,2:161,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:162,2,البقرة,162,24,40.5,1618.0,24,40.5,1617.5,CORRECT,مطابق,2:162,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:163,2,البقرة,163,24,41.25,1736.0,24,41.0,1735.5,CORRECT,مطابق,2:163,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:164,2,البقرة,164,25,287.5,555.5,25,287.5,555.0,CORRECT,مطابق,2:164,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:165,2,البقرة,165,25,47.5,909.5,25,47.5,909.0,CORRECT,مطابق,2:165,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:166,2,البقرة,166,25,541.75,1146.5,25,541.5,1146.0,CORRECT,مطابق,2:166,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:167,2,البقرة,167,25,46.0,1380.75,25,46.0,1380.5,CORRECT,مطابق,2:167,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:168,2,البقرة,168,25,312.0,1618.5,25,312.0,1618.0,CORRECT,مطابق,2:168,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:169,2,البقرة,169,25,46.5,1735.5,25,46.0,1735.0,CORRECT,مطابق,2:169,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:170,2,البقرة,170,26,835.5,305.25,26,835.0,305.0,CORRECT,مطابق,2:170,0.56,0.56,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:171,2,البقرة,171,26,46.5,422.5,26,46.0,422.0,CORRECT,مطابق,2:171,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:172,2,البقرة,172,26,247.0,658.25,26,247.0,658.0,CORRECT,مطابق,2:172,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:173,2,البقرة,173,26,799.0,1013.5,26,798.5,1013.0,CORRECT,مطابق,2:173,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:174,2,البقرة,174,26,376.25,1365.5,26,376.0,1365.0,CORRECT,مطابق,2:174,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:175,2,البقرة,175,26,669.5,1600.5,26,669.5,1600.0,CORRECT,مطابق,2:175,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:176,2,البقرة,176,26,46.5,1720.0,26,46.5,1719.5,CORRECT,مطابق,2:176,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:177,2,البقرة,177,27,530.5,784.5,27,530.0,784.0,CORRECT,مطابق,2:177,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:178,2,البقرة,178,27,585.5,1254.75,27,585.5,1254.0,CORRECT,مطابق,2:178,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:179,2,البقرة,179,27,519.0,1374.0,27,519.0,1373.5,CORRECT,مطابق,2:179,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:180,2,البقرة,180,27,502.5,1614.75,27,502.5,1614.0,CORRECT,مطابق,2:180,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:181,2,البقرة,181,27,47.5,1731.0,27,47.5,1730.5,CORRECT,مطابق,2:181,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:182,2,البقرة,182,28,528.0,193.5,28,528.0,193.0,CORRECT,مطابق,2:182,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:183,2,البقرة,183,28,684.0,429.25,28,684.0,429.0,CORRECT,مطابق,2:183,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:184,2,البقرة,184,28,48.5,783.5,28,48.0,783.0,CORRECT,مطابق,2:184,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:185,2,البقرة,185,28,306.0,1492.0,28,306.0,1491.5,CORRECT,مطابق,2:185,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:186,2,البقرة,186,28,46.5,1728.5,28,46.5,1728.0,CORRECT,مطابق,2:186,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:187,2,البقرة,187,29,305.5,907.5,29,305.0,907.0,CORRECT,مطابق,2:187,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
2:188,2,البقرة,188,29,59.5,1141.75,29,59.5,1141.5,CORRECT,مطابق,2:188,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:189,2,البقرة,189,29,645.75,1614.5,29,645.5,1614.0,CORRECT,مطابق,2:189,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
2:190,2,البقرة,190,29,58.5,1735.5,29,58.5,1735.0,CORRECT,مطابق,2:190,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
2:191,2,البقرة,191,30,256.0,316.75,30,256.0,316.5,CORRECT,مطابق,2:191,0.25,0.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
